,phrase,label,sentiment,subjectivity,language,count
Dixit Guy Debord,Dixit Guy Debord,PER,-0.08750000000000001,0.3,fr,2
Marc Crépon,Marc Crépon,PER,-0.09777777777777777,0.21111111111111114,fr,2
Joseph Kabila,Joseph Kabila,PER,0.092,0.22000000000000003,fr,2
Maximilien Gueibe,Maximilien Gueibe,PER,0.02727272727272728,0.07272727272727274,fr,2
Linfo du jou,Linfo du jou,PER,-0.05273809523809524,0.2285714285714286,fr,2
Paola Guillén Crespo,Paola Guillén Crespo,PER,0.1925,0.44687499999999997,fr,2
Pape Thiaw,Pape Thiaw,PER,-0.1,0.15,fr,2
Mark Rutte,Mark Rutte,PER,-0.009999999999999998,0.12,fr,2
François Letexier,François Letexier,PER,-0.26363636363636367,0.11363636363636363,fr,2
Carlos Queiroz,Carlos Queiroz,PER,0.0,0.0,fr,2
Adèle Haenel,Adèle Haenel,PER,0.05249999999999999,0.037500000000000006,fr,2
Christian Herrault,Christian Herrault,PER,0.20666666666666667,0.06666666666666667,fr,2
Bruno Lafont,Bruno Lafont,PER,0.20666666666666667,0.06666666666666667,fr,2
Rodrigo Paz Pereira —,Rodrigo Paz Pereira —,PER,-0.056666666666666664,0.10000000000000002,fr,2
Kaja Kallas,Kaja Kallas,PER,0.009047619047619047,0.058333333333333334,fr,2
Mike Ludwig,Mike Ludwig,PER,-0.24,0.19999999999999998,fr,2
Brian Latell,Brian Latell,PER,0.08875000000000001,0.18125,fr,2
Joshua Zarka,Joshua Zarka,PER,-0.07555555555555554,0.27222222222222225,fr,2
Sonia Bazanta Vides,Sonia Bazanta Vides,PER,0.0425,0.27499999999999997,fr,2
Michael Portillo,Michael Portillo,PER,0.1366666666666667,0.18333333333333335,fr,2
Dmitri Peskov,Dmitri Peskov,PER,0.15333333333333335,0.14333333333333334,fr,2
Renat Souleïmanov,Renat Souleïmanov,PER,0.110875,0.1915625,fr,2
Sonny Rollins,Sonny Rollins,PER,0.0775,0.1,fr,2
Michael Glantz,Michael Glantz,PER,0.13999999999999999,0.2642857142857143,fr,2
Miguel Diaz,Miguel Diaz,PER,-0.14157142857142857,0.13571428571428573,fr,2
von der Leyen,von der Leyen,PER,0.12874999999999998,0.21979166666666666,fr,2
Taylor Swift,Taylor Swift,PER,-0.044285714285714296,0.22857142857142862,fr,2
Alexandre Loukachenko,Alexandre Loukachenko,PER,0.15499999999999997,0.3125,fr,2
